nu_cm1,S_cm3_per_mol_x1e20,xfac,tdep_exp
3648.0,6.394000e-07,1.000000,0.000000e+00
3650.0,5.112000e-07,1.000000,0.000000e+00
3652.0,4.064000e-07,1.000000,0.000000e+00
3654.0,3.262000e-07,1.000000,0.000000e+00
3656.0,2.698000e-07,1.000000,0.000000e+00
3658.0,2.352000e-07,1.000000,0.000000e+00
3660.0,2.206000e-07,1.000000,0.000000e+00
3662.0,2.235000e-07,1.000000,0.000000e+00
3664.0,2.429000e-07,1.000000,0.000000e+00
3666.0,2.784000e-07,1.000000,0.000000e+00
3668.0,3.302000e-07,1.000000,0.000000e+00
3670.0,3.995000e-07,1.000000,0.000000e+00
3672.0,4.880000e-07,1.000000,0.000000e+00
3674.0,5.968000e-07,1.000000,0.000000e+00
3676.0,7.277000e-07,1.000000,0.000000e+00
3678.0,8.811000e-07,1.000000,0.000000e+00
3680.0,1.056000e-06,1.000000,0.000000e+00
3682.0,1.251000e-06,1.000000,0.000000e+00
3684.0,1.461000e-06,1.000000,0.000000e+00
3686.0,1.680000e-06,1.000000,0.000000e+00
3688.0,1.901000e-06,1.000000,0.000000e+00
3690.0,2.116000e-06,1.000000,0.000000e+00
3692.0,2.321000e-06,1.000000,0.000000e+00
3694.0,2.519000e-06,1.000000,0.000000e+00
3696.0,2.715000e-06,1.000000,0.000000e+00
3698.0,2.913000e-06,1.000000,0.000000e+00
3700.0,3.115000e-06,1.000000,0.000000e+00
3702.0,3.321000e-06,1.000000,0.000000e+00
3704.0,3.526000e-06,1.000000,0.000000e+00
3706.0,3.724000e-06,1.000000,0.000000e+00
3708.0,3.905000e-06,1.000000,0.000000e+00
3710.0,4.059000e-06,1.000000,0.000000e+00
3712.0,4.181000e-06,1.000000,0.000000e+00
3714.0,4.261000e-06,1.000000,0.000000e+00
3716.0,4.295000e-06,1.000000,0.000000e+00
3718.0,4.283000e-06,1.000000,0.000000e+00
3720.0,4.225000e-06,1.000000,0.000000e+00
3722.0,4.126000e-06,1.000000,0.000000e+00
3724.0,3.991000e-06,1.000000,0.000000e+00
3726.0,3.826000e-06,1.000000,0.000000e+00
3728.0,3.637000e-06,1.000000,0.000000e+00
3730.0,3.432000e-06,1.000000,0.000000e+00
3732.0,3.215000e-06,1.000000,0.000000e+00
3734.0,2.989000e-06,1.000000,0.000000e+00
3736.0,2.755000e-06,1.000000,0.000000e+00
3738.0,2.511000e-06,1.000000,0.000000e+00
3740.0,2.254000e-06,1.000000,0.000000e+00
3742.0,1.985000e-06,1.000000,0.000000e+00
3744.0,1.706000e-06,1.000000,0.000000e+00
3746.0,1.429000e-06,1.000000,0.000000e+00
3748.0,1.166000e-06,1.000000,0.000000e+00
3750.0,9.250000e-07,1.000000,0.000000e+00
3752.0,7.135000e-07,1.000000,0.000000e+00
3754.0,5.356000e-07,1.000000,0.000000e+00
3756.0,3.921000e-07,1.000000,0.000000e+00
3758.0,2.814000e-07,1.000000,0.000000e+00
3760.0,1.988000e-07,1.000000,0.000000e+00
3762.0,1.398000e-07,1.000000,0.000000e+00
3764.0,9.915000e-08,1.000000,0.000000e+00
3766.0,7.137000e-08,1.000000,0.000000e+00
3768.0,5.280000e-08,1.000000,0.000000e+00
3770.0,4.038000e-08,1.000000,0.000000e+00
3772.0,3.192000e-08,1.000000,0.000000e+00
3774.0,2.601000e-08,1.000000,0.000000e+00
3776.0,2.164000e-08,1.000000,0.000000e+00
3778.0,1.836000e-08,1.000000,0.000000e+00
3780.0,1.578000e-08,1.000000,0.000000e+00
3782.0,1.371000e-08,1.000000,0.000000e+00
3784.0,1.199000e-08,1.000000,0.000000e+00
3786.0,1.056000e-08,1.000000,0.000000e+00
3788.0,9.353000e-09,1.000000,0.000000e+00
3790.0,8.321000e-09,1.000000,0.000000e+00
3792.0,7.436000e-09,1.000000,0.000000e+00
3794.0,6.672000e-09,1.000000,0.000000e+00
3796.0,6.010000e-09,1.000000,0.000000e+00
3798.0,5.433000e-09,1.000000,0.000000e+00
3800.0,4.929000e-09,1.000000,0.000000e+00
3802.0,4.487000e-09,1.000000,0.000000e+00
3804.0,4.098000e-09,1.000000,0.000000e+00
3806.0,3.754000e-09,1.000000,0.000000e+00
3808.0,3.448000e-09,1.000000,0.000000e+00
3810.0,3.174000e-09,1.000000,0.000000e+00
3812.0,2.929000e-09,1.000000,0.000000e+00
3814.0,2.708000e-09,1.000000,0.000000e+00
3816.0,2.507000e-09,1.000000,0.000000e+00
3818.0,2.325000e-09,1.000000,0.000000e+00
3820.0,2.159000e-09,1.000000,0.000000e+00
3822.0,2.006000e-09,1.000000,0.000000e+00
3824.0,1.866000e-09,1.000000,0.000000e+00
3826.0,1.738000e-09,1.000000,0.000000e+00
3828.0,1.619000e-09,1.000000,0.000000e+00
3830.0,1.510000e-09,1.000000,0.000000e+00
3832.0,1.409000e-09,1.000000,0.000000e+00
3834.0,1.316000e-09,1.000000,0.000000e+00
3836.0,1.230000e-09,1.000000,0.000000e+00
3838.0,1.149000e-09,1.000000,0.000000e+00
3840.0,1.074000e-09,1.000000,0.000000e+00
3842.0,1.003000e-09,1.000000,0.000000e+00
3844.0,9.372000e-10,1.000000,0.000000e+00
3846.0,8.757000e-10,1.000000,0.000000e+00
3848.0,8.186000e-10,1.000000,0.000000e+00
3850.0,7.661000e-10,1.000000,0.000000e+00
3852.0,7.179000e-10,1.000000,0.000000e+00
3854.0,6.740000e-10,1.000000,0.000000e+00
3856.0,6.339000e-10,1.000000,0.000000e+00
3858.0,5.974000e-10,1.000000,0.000000e+00
3860.0,5.641000e-10,1.000000,0.000000e+00
3862.0,5.335000e-10,1.000000,0.000000e+00
3864.0,5.053000e-10,1.000000,0.000000e+00
3866.0,4.791000e-10,1.000000,0.000000e+00
3868.0,4.548000e-10,1.000000,0.000000e+00
3870.0,4.321000e-10,1.000000,0.000000e+00
3872.0,4.109000e-10,1.000000,0.000000e+00
3874.0,3.909000e-10,1.000000,0.000000e+00
3876.0,3.722000e-10,1.000000,0.000000e+00
3878.0,3.546000e-10,1.000000,0.000000e+00
3880.0,3.380000e-10,1.000000,0.000000e+00
3882.0,3.224000e-10,1.000000,0.000000e+00
3884.0,3.076000e-10,1.000000,0.000000e+00
3886.0,2.936000e-10,1.000000,0.000000e+00
3888.0,2.804000e-10,1.000000,0.000000e+00
3890.0,2.680000e-10,1.000000,0.000000e+00
3892.0,2.562000e-10,1.000000,0.000000e+00
3894.0,2.451000e-10,1.000000,0.000000e+00
3896.0,2.346000e-10,1.000000,0.000000e+00
3898.0,2.246000e-10,1.000000,0.000000e+00
3900.0,2.153000e-10,1.000000,0.000000e+00
3902.0,2.064000e-10,1.000000,0.000000e+00
3904.0,1.981000e-10,1.000000,0.000000e+00
3906.0,1.901000e-10,1.000000,0.000000e+00
3908.0,1.826000e-10,1.000000,0.000000e+00
3910.0,1.755000e-10,1.000000,0.000000e+00
3912.0,1.687000e-10,1.000000,0.000000e+00
3914.0,1.623000e-10,1.000000,0.000000e+00
3916.0,1.562000e-10,1.000000,0.000000e+00
3918.0,1.503000e-10,1.000000,0.000000e+00
3920.0,1.448000e-10,1.000000,0.000000e+00
3922.0,1.395000e-10,1.000000,0.000000e+00
3924.0,1.344000e-10,1.000000,0.000000e+00
3926.0,1.296000e-10,1.000000,0.000000e+00
3928.0,1.250000e-10,1.000000,0.000000e+00
3930.0,1.206000e-10,1.000000,0.000000e+00
3932.0,1.165000e-10,1.000000,0.000000e+00
3934.0,1.125000e-10,1.000000,0.000000e+00
3936.0,1.087000e-10,1.000000,0.000000e+00
3938.0,1.050000e-10,1.000000,0.000000e+00
3940.0,1.015000e-10,1.000000,0.000000e+00
3942.0,9.822000e-11,1.000000,0.000000e+00
3944.0,9.506000e-11,1.000000,0.000000e+00
3946.0,9.203000e-11,1.000000,0.000000e+00
3948.0,8.915000e-11,1.000000,0.000000e+00
3950.0,8.640000e-11,1.000000,0.000000e+00
3952.0,8.377000e-11,1.000000,0.000000e+00
3954.0,8.127000e-11,1.000000,0.000000e+00
3956.0,7.888000e-11,1.000000,0.000000e+00
3958.0,7.660000e-11,1.000000,0.000000e+00
3960.0,7.442000e-11,1.000000,0.000000e+00
3962.0,7.234000e-11,1.000000,0.000000e+00
3964.0,7.035000e-11,1.000000,0.000000e+00
3966.0,6.844000e-11,1.000000,0.000000e+00
3968.0,6.661000e-11,1.000000,0.000000e+00
3970.0,6.486000e-11,1.000000,0.000000e+00
3972.0,6.316000e-11,1.000000,0.000000e+00
3974.0,6.154000e-11,1.000000,0.000000e+00
3976.0,5.998000e-11,1.000000,0.000000e+00
3978.0,5.850000e-11,1.000000,0.000000e+00
3980.0,5.710000e-11,1.000000,0.000000e+00
3982.0,5.582000e-11,1.000000,0.000000e+00
3984.0,5.460000e-11,1.000000,0.000000e+00
3986.0,5.344000e-11,1.000000,0.000000e+00
3988.0,5.234000e-11,1.000000,0.000000e+00
3990.0,5.132000e-11,1.000000,0.000000e+00
3992.0,5.040000e-11,1.000000,0.000000e+00
3994.0,4.961000e-11,1.000000,0.000000e+00
3996.0,4.896000e-11,1.000000,0.000000e+00
3998.0,4.845000e-11,1.000000,0.000000e+00
4000.0,4.806000e-11,1.000000,0.000000e+00
4002.0,4.774000e-11,1.000000,0.000000e+00
4004.0,4.742000e-11,1.000000,0.000000e+00
4006.0,4.702000e-11,1.000000,0.000000e+00
4008.0,4.652000e-11,1.000000,0.000000e+00
4010.0,4.594000e-11,1.000000,0.000000e+00
4012.0,4.527000e-11,1.000000,0.000000e+00
4014.0,4.451000e-11,1.000000,0.000000e+00
4016.0,4.366000e-11,1.000000,0.000000e+00
4018.0,4.274000e-11,1.000000,0.000000e+00
4020.0,4.172000e-11,1.000000,0.000000e+00
4022.0,4.063000e-11,1.000000,0.000000e+00
4024.0,3.946000e-11,1.000000,0.000000e+00
4026.0,3.822000e-11,1.000000,0.000000e+00
4028.0,3.693000e-11,1.000000,0.000000e+00
4030.0,3.560000e-11,1.000000,0.000000e+00
4032.0,3.428000e-11,1.000000,0.000000e+00
4034.0,3.293000e-11,1.000000,0.000000e+00
4036.0,3.155000e-11,1.000000,0.000000e+00
4038.0,3.014000e-11,1.000000,0.000000e+00
4040.0,2.872000e-11,1.000000,0.000000e+00
4042.0,2.734000e-11,1.000000,0.000000e+00
4044.0,2.603000e-11,1.000000,0.000000e+00
4046.0,2.482000e-11,1.000000,0.000000e+00
4048.0,2.376000e-11,1.000000,0.000000e+00
4050.0,2.286000e-11,1.000000,0.000000e+00
4052.0,2.211000e-11,1.000000,0.000000e+00
4054.0,2.146000e-11,1.000000,0.000000e+00
4056.0,2.088000e-11,1.000000,0.000000e+00
4058.0,2.032000e-11,1.000000,0.000000e+00
4060.0,1.980000e-11,1.000000,0.000000e+00
4062.0,1.930000e-11,1.000000,0.000000e+00
4064.0,1.882000e-11,1.000000,0.000000e+00
4066.0,1.836000e-11,1.000000,0.000000e+00
4068.0,1.792000e-11,1.000000,0.000000e+00
4070.0,1.749000e-11,1.000000,0.000000e+00
4072.0,1.708000e-11,1.000000,0.000000e+00
4074.0,1.669000e-11,1.000000,0.000000e+00
4076.0,1.630000e-11,1.000000,0.000000e+00
4078.0,1.593000e-11,1.000000,0.000000e+00
4080.0,1.557000e-11,1.000000,0.000000e+00
4082.0,1.522000e-11,1.000000,0.000000e+00
4084.0,1.488000e-11,1.000000,0.000000e+00
4086.0,1.456000e-11,1.000000,0.000000e+00
4088.0,1.424000e-11,1.000000,0.000000e+00
4090.0,1.392000e-11,1.000000,0.000000e+00
4092.0,1.362000e-11,1.000000,0.000000e+00
4094.0,1.333000e-11,1.000000,0.000000e+00
4096.0,1.304000e-11,1.000000,0.000000e+00
4098.0,1.276000e-11,1.000000,0.000000e+00
4100.0,1.249000e-11,1.000000,0.000000e+00
4102.0,1.223000e-11,1.000000,0.000000e+00
4104.0,1.197000e-11,1.000000,0.000000e+00
4106.0,1.172000e-11,1.000000,0.000000e+00
4108.0,1.147000e-11,1.000000,0.000000e+00
4110.0,1.124000e-11,1.000000,0.000000e+00
4112.0,1.100000e-11,1.000000,0.000000e+00
4114.0,1.078000e-11,1.000000,0.000000e+00
4116.0,1.056000e-11,1.000000,0.000000e+00
4118.0,1.034000e-11,1.000000,0.000000e+00
4120.0,1.013000e-11,1.000000,0.000000e+00
4122.0,9.924000e-12,1.000000,0.000000e+00
4124.0,9.723000e-12,1.000000,0.000000e+00
4126.0,9.528000e-12,1.000000,0.000000e+00
4128.0,9.336000e-12,1.000000,0.000000e+00
4130.0,9.149000e-12,1.000000,0.000000e+00
4132.0,8.967000e-12,1.000000,0.000000e+00
4134.0,8.789000e-12,1.000000,0.000000e+00
4136.0,8.615000e-12,1.000000,0.000000e+00
4138.0,8.445000e-12,1.000000,0.000000e+00
4140.0,8.278000e-12,1.000000,0.000000e+00
4142.0,8.116000e-12,1.000000,0.000000e+00
4144.0,7.957000e-12,1.000000,0.000000e+00
4146.0,7.802000e-12,1.000000,0.000000e+00
4148.0,7.650000e-12,1.000000,0.000000e+00
4150.0,7.502000e-12,1.000000,0.000000e+00
4152.0,7.357000e-12,1.000000,0.000000e+00
4154.0,7.215000e-12,1.000000,0.000000e+00
4156.0,7.076000e-12,1.000000,0.000000e+00
4158.0,6.940000e-12,1.000000,0.000000e+00
4160.0,6.807000e-12,1.000000,0.000000e+00
4162.0,6.677000e-12,1.000000,0.000000e+00
4164.0,6.550000e-12,1.000000,0.000000e+00
4166.0,6.426000e-12,1.000000,0.000000e+00
4168.0,6.304000e-12,1.000000,0.000000e+00
4170.0,6.185000e-12,1.000000,0.000000e+00
4172.0,6.068000e-12,1.000000,0.000000e+00
4174.0,5.954000e-12,1.000000,0.000000e+00
4176.0,5.842000e-12,1.000000,0.000000e+00
4178.0,5.732000e-12,1.000000,0.000000e+00
4180.0,5.625000e-12,1.000000,0.000000e+00
4182.0,5.520000e-12,1.000000,0.000000e+00
4184.0,5.417000e-12,1.000000,0.000000e+00
4186.0,5.316000e-12,1.000000,0.000000e+00
4188.0,5.217000e-12,1.000000,0.000000e+00
4190.0,5.121000e-12,1.000000,0.000000e+00
4192.0,5.026000e-12,1.000000,0.000000e+00
4194.0,4.933000e-12,1.000000,0.000000e+00
4196.0,4.842000e-12,1.000000,0.000000e+00
4198.0,4.753000e-12,1.000000,0.000000e+00
4200.0,4.665000e-12,1.000000,0.000000e+00
4202.0,4.580000e-12,1.000000,0.000000e+00
4204.0,4.496000e-12,1.000000,0.000000e+00
4206.0,4.414000e-12,1.000000,0.000000e+00
4208.0,4.333000e-12,1.000000,0.000000e+00
4210.0,4.254000e-12,1.000000,0.000000e+00
4212.0,4.176000e-12,1.000000,0.000000e+00
4214.0,4.100000e-12,1.000000,0.000000e+00
4216.0,4.025000e-12,1.000000,0.000000e+00
4218.0,3.952000e-12,1.000000,0.000000e+00
4220.0,3.880000e-12,1.000000,0.000000e+00
4222.0,3.810000e-12,1.000000,0.000000e+00
4224.0,3.741000e-12,1.000000,0.000000e+00
4226.0,3.673000e-12,1.000000,0.000000e+00
4228.0,3.607000e-12,1.000000,0.000000e+00
4230.0,3.542000e-12,1.000000,0.000000e+00
4232.0,3.478000e-12,1.000000,0.000000e+00
4234.0,3.415000e-12,1.000000,0.000000e+00
4236.0,3.353000e-12,1.000000,0.000000e+00
4238.0,3.293000e-12,1.000000,0.000000e+00
4240.0,3.233000e-12,1.000000,0.000000e+00
4242.0,3.175000e-12,1.000000,0.000000e+00
4244.0,3.118000e-12,1.000000,0.000000e+00
4246.0,3.062000e-12,1.000000,0.000000e+00
4248.0,3.007000e-12,1.000000,0.000000e+00
4250.0,2.953000e-12,1.000000,0.000000e+00
4252.0,2.899000e-12,1.000000,0.000000e+00
4254.0,2.847000e-12,1.000000,0.000000e+00
4256.0,2.796000e-12,1.000000,0.000000e+00
4258.0,2.746000e-12,1.000000,0.000000e+00
4260.0,2.696000e-12,1.000000,0.000000e+00
4262.0,2.648000e-12,1.000000,0.000000e+00
4264.0,2.600000e-12,1.000000,0.000000e+00
4266.0,2.554000e-12,1.000000,0.000000e+00
4268.0,2.508000e-12,1.000000,0.000000e+00
4270.0,2.463000e-12,1.000000,0.000000e+00
4272.0,2.418000e-12,1.000000,0.000000e+00
4274.0,2.375000e-12,1.000000,0.000000e+00
4276.0,2.332000e-12,1.000000,0.000000e+00
4278.0,2.290000e-12,1.000000,0.000000e+00
4280.0,2.249000e-12,1.000000,0.000000e+00
4282.0,2.208000e-12,1.000000,0.000000e+00
4284.0,2.168000e-12,1.000000,0.000000e+00
4286.0,2.129000e-12,1.000000,0.000000e+00
4288.0,2.090000e-12,1.000000,0.000000e+00
4290.0,2.053000e-12,1.000000,0.000000e+00
4292.0,2.015000e-12,1.000000,0.000000e+00
4294.0,1.979000e-12,1.000000,0.000000e+00
4296.0,1.943000e-12,1.000000,0.000000e+00
4298.0,1.908000e-12,1.000000,0.000000e+00
4300.0,1.873000e-12,1.000000,0.000000e+00
4302.0,1.839000e-12,1.000000,0.000000e+00
4304.0,1.805000e-12,1.000000,0.000000e+00
4306.0,1.772000e-12,1.000000,0.000000e+00
4308.0,1.740000e-12,1.000000,0.000000e+00
4310.0,1.708000e-12,1.000000,0.000000e+00
4312.0,1.677000e-12,1.000000,0.000000e+00
4314.0,1.646000e-12,1.000000,0.000000e+00
4316.0,1.616000e-12,1.000000,0.000000e+00
4318.0,1.586000e-12,1.000000,0.000000e+00
4320.0,1.557000e-12,1.000000,0.000000e+00
4322.0,1.528000e-12,1.000000,0.000000e+00
4324.0,1.500000e-12,1.000000,0.000000e+00
4326.0,1.472000e-12,1.000000,0.000000e+00
4328.0,1.445000e-12,1.000000,0.000000e+00
4330.0,1.418000e-12,1.000000,0.000000e+00
4332.0,1.391000e-12,1.000000,0.000000e+00
4334.0,1.365000e-12,1.000000,0.000000e+00
4336.0,1.340000e-12,1.000000,0.000000e+00
4338.0,1.314000e-12,1.000000,0.000000e+00
4340.0,1.290000e-12,1.000000,0.000000e+00
4342.0,1.265000e-12,1.000000,0.000000e+00
4344.0,1.241000e-12,1.000000,0.000000e+00
4346.0,1.218000e-12,1.000000,0.000000e+00
4348.0,1.195000e-12,1.000000,0.000000e+00
4350.0,1.172000e-12,1.000000,0.000000e+00
4352.0,1.150000e-12,1.000000,0.000000e+00
4354.0,1.128000e-12,1.000000,0.000000e+00
4356.0,1.106000e-12,1.000000,0.000000e+00
4358.0,1.085000e-12,1.000000,0.000000e+00
4360.0,1.064000e-12,1.000000,0.000000e+00
4362.0,1.043000e-12,1.000000,0.000000e+00
4364.0,1.023000e-12,1.000000,0.000000e+00
4366.0,1.003000e-12,1.000000,0.000000e+00
4368.0,9.835000e-13,1.000000,0.000000e+00
4370.0,9.643000e-13,1.000000,0.000000e+00
4372.0,9.453000e-13,1.000000,0.000000e+00
4374.0,9.267000e-13,1.000000,0.000000e+00
4376.0,9.084000e-13,1.000000,0.000000e+00
4378.0,8.904000e-13,1.000000,0.000000e+00
4380.0,8.727000e-13,1.000000,0.000000e+00
4382.0,8.553000e-13,1.000000,0.000000e+00
4384.0,8.382000e-13,1.000000,0.000000e+00
4386.0,8.213000e-13,1.000000,0.000000e+00
4388.0,8.048000e-13,1.000000,0.000000e+00
4390.0,7.885000e-13,1.000000,0.000000e+00
4392.0,7.725000e-13,1.000000,0.000000e+00
4394.0,7.568000e-13,1.000000,0.000000e+00
4396.0,7.414000e-13,1.000000,0.000000e+00
4398.0,7.262000e-13,1.000000,0.000000e+00
4400.0,7.113000e-13,1.000000,0.000000e+00
4402.0,6.966000e-13,1.000000,0.000000e+00
4404.0,6.822000e-13,1.000000,0.000000e+00
4406.0,6.680000e-13,1.000000,0.000000e+00
4408.0,6.541000e-13,1.000000,0.000000e+00
4410.0,6.404000e-13,1.000000,0.000000e+00
4412.0,6.270000e-13,1.000000,0.000000e+00
4414.0,6.138000e-13,1.000000,0.000000e+00
4416.0,6.009000e-13,1.000000,0.000000e+00
4418.0,5.882000e-13,1.000000,0.000000e+00
4420.0,5.757000e-13,1.000000,0.000000e+00
4422.0,5.634000e-13,1.000000,0.000000e+00
4424.0,5.514000e-13,1.000000,0.000000e+00
4426.0,5.396000e-13,1.000000,0.000000e+00
4428.0,5.280000e-13,1.000000,0.000000e+00
4430.0,5.167000e-13,1.000000,0.000000e+00
4432.0,5.055000e-13,1.000000,0.000000e+00
4434.0,4.946000e-13,1.000000,0.000000e+00
4436.0,4.839000e-13,1.000000,0.000000e+00
4438.0,4.734000e-13,1.000000,0.000000e+00
4440.0,4.631000e-13,1.000000,0.000000e+00
4442.0,4.531000e-13,1.000000,0.000000e+00
4444.0,4.432000e-13,1.000000,0.000000e+00
4446.0,4.336000e-13,1.000000,0.000000e+00
4448.0,4.241000e-13,1.000000,0.000000e+00
4450.0,4.149000e-13,1.000000,0.000000e+00
4452.0,4.059000e-13,1.000000,0.000000e+00
4454.0,3.971000e-13,1.000000,0.000000e+00
4456.0,3.885000e-13,1.000000,0.000000e+00
4458.0,3.801000e-13,1.000000,0.000000e+00
4460.0,3.720000e-13,1.000000,0.000000e+00
4462.0,3.640000e-13,1.000000,0.000000e+00
4464.0,3.562000e-13,1.000000,0.000000e+00
4466.0,3.487000e-13,1.000000,0.000000e+00
4468.0,3.414000e-13,1.000000,0.000000e+00
4470.0,3.342000e-13,1.000000,0.000000e+00
4472.0,3.274000e-13,1.000000,0.000000e+00
4474.0,3.207000e-13,1.000000,0.000000e+00
4476.0,3.142000e-13,1.000000,0.000000e+00
4478.0,3.080000e-13,1.000000,0.000000e+00
4480.0,3.020000e-13,1.000000,0.000000e+00
4482.0,2.963000e-13,1.000000,0.000000e+00
4484.0,2.908000e-13,1.000000,0.000000e+00
4486.0,2.856000e-13,1.000000,0.000000e+00
4488.0,2.806000e-13,1.000000,0.000000e+00
4490.0,2.759000e-13,1.000000,0.000000e+00
4492.0,2.715000e-13,1.000000,0.000000e+00
4494.0,2.673000e-13,1.000000,0.000000e+00
4496.0,2.635000e-13,1.000000,0.000000e+00
4498.0,2.600000e-13,1.000000,0.000000e+00
4500.0,2.569000e-13,1.000000,0.000000e+00
4502.0,2.542000e-13,1.000000,0.000000e+00
4504.0,2.519000e-13,1.000000,0.000000e+00
4506.0,2.500000e-13,1.000000,0.000000e+00
4508.0,2.487000e-13,1.000000,0.000000e+00
4510.0,2.479000e-13,1.000000,0.000000e+00
4512.0,2.477000e-13,1.000000,0.000000e+00
4514.0,2.483000e-13,1.000000,0.000000e+00
4516.0,2.498000e-13,1.000000,0.000000e+00
4518.0,2.524000e-13,1.000000,0.000000e+00
4520.0,2.562000e-13,1.000000,0.000000e+00
4522.0,2.614000e-13,1.000000,0.000000e+00
4524.0,2.684000e-13,1.000000,0.000000e+00
4526.0,2.776000e-13,1.000000,0.000000e+00
4528.0,2.894000e-13,1.000000,0.000000e+00
4530.0,3.045000e-13,1.000000,0.000000e+00
4532.0,3.235000e-13,1.000000,0.000000e+00
4534.0,3.472000e-13,1.000000,0.000000e+00
4536.0,3.765000e-13,1.000000,0.000000e+00
4538.0,4.123000e-13,1.000000,0.000000e+00
4540.0,4.554000e-13,1.000000,0.000000e+00
4542.0,5.064000e-13,1.000000,0.000000e+00
4544.0,5.654000e-13,1.000000,0.000000e+00
4546.0,6.321000e-13,1.000000,0.000000e+00
4548.0,7.055000e-13,1.000000,0.000000e+00
4550.0,7.844000e-13,1.000000,0.000000e+00
4552.0,8.666000e-13,1.000000,0.000000e+00
4554.0,9.498000e-13,1.000000,0.000000e+00
4556.0,1.032000e-12,1.000000,0.000000e+00
4558.0,1.111000e-12,1.000000,0.000000e+00
4560.0,1.186000e-12,1.000000,0.000000e+00
4562.0,1.257000e-12,1.000000,0.000000e+00
4564.0,1.322000e-12,1.000000,0.000000e+00
4566.0,1.377000e-12,1.000000,0.000000e+00
4568.0,1.473000e-12,1.000000,0.000000e+00
4570.0,1.580000e-12,1.000000,0.000000e+00
4572.0,1.690000e-12,1.000000,0.000000e+00
4574.0,1.806000e-12,1.000000,0.000000e+00
4576.0,1.930000e-12,1.000000,0.000000e+00
4578.0,2.066000e-12,1.000000,0.000000e+00
4580.0,2.217000e-12,1.000000,0.000000e+00
4582.0,2.386000e-12,1.000000,0.000000e+00
4584.0,2.572000e-12,1.000000,0.000000e+00
4586.0,2.771000e-12,1.000000,0.000000e+00
4588.0,2.983000e-12,1.000000,0.000000e+00
4590.0,3.199000e-12,1.000000,0.000000e+00
4592.0,3.414000e-12,1.000000,0.000000e+00
4594.0,3.619000e-12,1.000000,0.000000e+00
4596.0,3.810000e-12,1.000000,0.000000e+00
4598.0,3.980000e-12,1.000000,0.000000e+00
4600.0,4.123000e-12,1.000000,0.000000e+00
4602.0,4.235000e-12,1.000000,0.000000e+00
4604.0,4.311000e-12,1.000000,0.000000e+00
4606.0,4.348000e-12,1.000000,0.000000e+00
4608.0,4.343000e-12,1.000000,0.000000e+00
4610.0,4.296000e-12,1.000000,0.000000e+00
4612.0,4.204000e-12,1.000000,0.000000e+00
4614.0,4.069000e-12,1.000000,0.000000e+00
4616.0,3.891000e-12,1.000000,0.000000e+00
4618.0,3.711000e-12,1.000000,0.000000e+00
4620.0,3.520000e-12,1.000000,0.000000e+00
4622.0,3.310000e-12,1.000000,0.000000e+00
4624.0,3.085000e-12,1.000000,0.000000e+00
4626.0,2.854000e-12,1.000000,0.000000e+00
4628.0,2.622000e-12,1.000000,0.000000e+00
4630.0,2.400000e-12,1.000000,0.000000e+00
4632.0,2.198000e-12,1.000000,0.000000e+00
4634.0,2.022000e-12,1.000000,0.000000e+00
4636.0,1.879000e-12,1.000000,0.000000e+00
4638.0,1.772000e-12,1.000000,0.000000e+00
4640.0,1.703000e-12,1.000000,0.000000e+00
4642.0,1.673000e-12,1.000000,0.000000e+00
4644.0,1.680000e-12,1.000000,0.000000e+00
4646.0,1.723000e-12,1.000000,0.000000e+00
4648.0,1.799000e-12,1.000000,0.000000e+00
4650.0,1.911000e-12,1.000000,0.000000e+00
4652.0,2.055000e-12,1.000000,0.000000e+00
4654.0,2.231000e-12,1.000000,0.000000e+00
4656.0,2.440000e-12,1.000000,0.000000e+00
4658.0,2.683000e-12,1.000000,0.000000e+00
4660.0,2.960000e-12,1.000000,0.000000e+00
4662.0,3.271000e-12,1.000000,0.000000e+00
4664.0,3.620000e-12,1.000000,0.000000e+00
4666.0,4.012000e-12,1.000000,0.000000e+00
4668.0,4.456000e-12,1.000000,0.000000e+00
4670.0,4.958000e-12,1.000000,0.000000e+00
4672.0,5.520000e-12,1.000000,0.000000e+00
4674.0,6.142000e-12,1.000000,0.000000e+00
4676.0,6.818000e-12,1.000000,0.000000e+00
4678.0,7.538000e-12,1.000000,0.000000e+00
4680.0,8.289000e-12,1.000000,0.000000e+00
4682.0,9.052000e-12,1.000000,0.000000e+00
4684.0,9.821000e-12,1.000000,0.000000e+00
4686.0,1.060000e-11,1.000000,0.000000e+00
4688.0,1.140000e-11,1.000000,0.000000e+00
4690.0,1.226000e-11,1.000000,0.000000e+00
4692.0,1.320000e-11,1.000000,0.000000e+00
4694.0,1.426000e-11,1.000000,0.000000e+00
4696.0,1.547000e-11,1.000000,0.000000e+00
4698.0,1.686000e-11,1.000000,0.000000e+00
4700.0,1.846000e-11,1.000000,0.000000e+00
4702.0,2.030000e-11,1.000000,0.000000e+00
4704.0,2.243000e-11,1.000000,0.000000e+00
4706.0,2.487000e-11,1.000000,0.000000e+00
4708.0,2.767000e-11,1.000000,0.000000e+00
4710.0,3.089000e-11,1.000000,0.000000e+00
4712.0,3.452000e-11,1.000000,0.000000e+00
4714.0,3.858000e-11,1.000000,0.000000e+00
4716.0,4.305000e-11,1.000000,0.000000e+00
